https://bit.ly/CashAppz,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/3pl5R4z,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/,"['CMC Threat Intelligence', {'detected': True, 'result': 'malicious site'}, ['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}], ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/2SfI4n0,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3345vG9,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}]"
https://cash.app/$ap1933,"['CRDF', {'detected': True, 'result': 'malicious site'}]"
https://cash.app/$asimplefrog,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}], ['Bfore.Ai PreCrime', {'detected': True, 'result': 'malicious site'}]]"
https://cash.app/$heamonet,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://invite.cashtree.id/712e6f,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://cash.app/$mojodisco,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3hT20IT,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/2Lzhyn3,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}]"
https://lnkd.in/dFfH-nxh,"['CRDF', {'detected': True, 'result': 'malicious site'}]"
https://www.bstquartz.com/,"['Sophos', {'detected': True, 'result': 'malware site'}]"
https://bit.ly/2xYOK1x,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/38XabTf#1187,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/2U1h8aU,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}]"
https://bit.ly/38XabTf#4881,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3scO5nr,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/NOPrecaryTIC,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6337,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3w2mPcC,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/38XabTf#8168,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6935,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#1645,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8340,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2131,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7166,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6587,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4210,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6158,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3034,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2211,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5315,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9620,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3989,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4851,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8749,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8705,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6512,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3sKlNOR,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}]"
https://bit.ly/38XabTf#8007,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6100,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9956,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3939,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#1437,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6393,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#684,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#635,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#946,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2706,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3xAefB1,"['CRDF', {'detected': True, 'result': 'malicious site'}]"
https://bit.ly/38XabTf#1253,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7604,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4565,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5909,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#142,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2512,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6489,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/2RpJcY5,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'malware site'}]"
https://bit.ly/38XabTf#4550,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#204,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3140,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4786,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8985,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5217,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#749,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5555,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2704,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6594,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6204,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3654,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7855,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6630,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3574,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9781,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38YI5nS,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3806,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#925,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9334,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6435,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8072,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5774,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4154,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9331,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4660,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7406,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3096,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5918,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4139,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2200,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9566,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9493,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7475,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4963,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#630,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2778,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2701,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7088,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6905,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2030,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2367,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6270,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6431,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4543,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7251,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#8302,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3723,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#999,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6313,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#740,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2196,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3902,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4484,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7133,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#1474,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4207,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3234,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7549,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#130,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7886,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2455,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2696,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6342,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5131,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4942,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2986,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://feeds.feedburner.com/~ff/linuxquestions/latest?d=yIl2AUoC8zA,"['CMC Threat Intelligence', {'detected': True, 'result': 'phishing site'}]"
https://hex.com/,"['Heimdal Security', {'detected': True, 'result': 'malicious site'}]"
https://pulsechain.com/,"['Heimdal Security', {'detected': True, 'result': 'phishing site'}]"
https://www.wusatdevelopers.com/,"['Kaspersky', {'detected': True, 'result': 'phishing site'}, ['BitDefender', {'detected': True, 'result': 'malware site'}], ['CyRadar', {'detected': True, 'result': 'malicious site'}], ['Sophos', {'detected': True, 'result': 'malicious site'}], ['Netcraft', {'detected': True, 'result': 'malicious site'}], ['Fortinet', {'detected': True, 'result': 'phishing site'}]]"
https://bit.ly/38XabTf#488,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#453,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5568,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4202,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#917,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9775,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#1576,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2033,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4743,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#1773,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/3ww3akf,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}, ['CRDF', {'detected': True, 'result': 'malicious site'}]]"
https://bit.ly/38XabTf#2462,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5004,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7003,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2954,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6112,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#3020,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2798,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5112,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5504,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#9969,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7944,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6764,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2674,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#6338,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#7290,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#4453,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#5717,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
https://bit.ly/38XabTf#2591,"['Comodo Valkyrie Verdict', {'detected': True, 'result': 'phishing site'}]"
